ID,RECORD_ID,DATE_STATION_LINK,DATE,YEAR,MONTH,TIME_24H,STATION_ID,DEPTH_M,CLASS,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY_PSU,CHLA_UG_L,SECCHI_DEPTH_M,PH,BOD5_MG_L,TSS_MG_L,AMMONIA-AMMONIUM_MG_L,NITRITE_NITRATE_MG_L,PARTICULATE_N_MG_L,ORTHOPHOSPHATE_MG_L,TOTAL_DISSOLVED_ N_MG_L,TOTAL_DISSOLVED_P_MG_L,PARTICULATE_P_MG_L,DOC_MG_L,PARTICULATE_C_MG_L,DISSOLVED_SILICA_MG_L,BIOGENIC_SILICA_MG_L,SAMPLING SURVEY RUN,INVESTIGATION,STATION_ID_B,LISS_STUDY_AREA,EDIT NOTES,CLOUD_COVER,SEA_STATE,FIELD_NOTES,WEATHER,PREV_24_H_RAIN,PREV_48_H_RAIN,TIDE_TIME_NR,TIDE_RANGE_FT_NR,TIDE_TYPE_NR,TIDE_TIME_KP,TIDE_RANGE_FT_KP,TIDE_TYPE_KP
19800,E12_6/27/2017_08:40_0.50,6/27/2017_E12,6/27/2017,2017,6,8:40,E12,0.50,Surface,7.32,19.80,25.50,ND,0.762,7.47,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1,17672,E12_S,Eastchester Bay,,20,ripples,Duplicate Reading,"Cloudy, Rain showers",0.00,0.00,9:07,-0.80,Low,9:20,-0.79,Low
19801,9-413_7/5/2017_06:27_1.95,7/5/2017_9-413,7/5/2017,2017,7,6:27,9-413,1.95,Bottom,3.96,20.97,26.60,ND,0.6096,7.29,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,9-413_B,Manhasset Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19802,9-413_7/5/2017_06:29_0.58,7/5/2017_9-413,7/5/2017,2017,7,6:29,9-413,0.58,Surface,5.01,21.88,26.23,19.96,0.6096,7.30,ND,32.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,9-413_S,Manhasset Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19803,9-412_7/5/2017_06:40_4.09,7/5/2017_9-412,7/5/2017,2017,7,6:40,9-412,4.09,Bottom,4.76,19.20,26.86,ND,0.6096,7.40,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,9-412_B,Manhasset Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19804,9-412_7/5/2017_06:42_2.04,7/5/2017_9-412,7/5/2017,2017,7,6:42,9-412,2.04,Middle,7.80,20.46,26.70,ND,0.6096,7.67,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,9-412_M,Manhasset Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19805,9-412_7/5/2017_06:43_0.53,7/5/2017_9-412,7/5/2017,2017,7,6:43,9-412,0.53,Surface,9.78,22.19,26.38,26.30,0.6096,7.78,ND,29.5,<0.10,<0.02,0.7530,0.266,0.608,<1.67,<0.10,2.35,4.64,2.83,0.728,2,17678,9-412_S,Manhasset Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19806,9-409_7/5/2017_06:52_4.64,7/5/2017_9-409,7/5/2017,2017,7,6:52,9-409,4.64,Bottom,5.10,18.79,26.94,ND,0.762,7.53,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,9-409_B,Manhasset Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19807,9-409_7/5/2017_06:53_2.45,7/5/2017_9-409,7/5/2017,2017,7,6:53,9-409,2.45,Middle,5.17,18.98,26.87,ND,0.762,7.47,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,9-409_M,Manhasset Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19808,9-409_7/5/2017_06:54_0.64,7/5/2017_9-409,7/5/2017,2017,7,6:54,9-409,0.64,Surface,11.55,22.13,26.36,16.41,0.762,7.96,ND,34.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,9-409_S,Manhasset Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19809,A3_7/5/2017_07:19_20.27,7/5/2017_A3,7/5/2017,2017,7,7:19,A3,20.27,Bottom,4.11,16.04,25.43,ND,1.3716,7.36,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A3_B,Mid-LIS Waters,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19810,A3_7/5/2017_07:20_10.41,7/5/2017_A3,7/5/2017,2017,7,7:20,A3,10.41,Middle,4.70,16.79,27.40,ND,1.3716,7.41,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A3_M,Mid-LIS Waters,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19811,A3_7/5/2017_07:21_0.53,7/5/2017_A3,7/5/2017,2017,7,7:21,A3,0.53,Surface,8.18,19.46,26.77,5.69,1.3716,7.60,ND,30.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A3_S,Mid-LIS Waters,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19812,8-405_7/5/2017_07:35_3.78,7/5/2017_8-405,7/5/2017,2017,7,7:35,8-405,3.78,Bottom,5.25,19.01,26.22,ND,1.0668,7.47,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,8-405_B,Little Neck Bay,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19813,8-405_7/5/2017_07:37_1.59,7/5/2017_8-405,7/5/2017,2017,7,7:37,8-405,1.59,Middle,5.66,19.43,26.15,ND,1.0668,7.44,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,8-405_M,Little Neck Bay,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19814,8-405_7/5/2017_07:38_0.53,7/5/2017_8-405,7/5/2017,2017,7,7:38,8-405,0.53,Surface,7.92,20.23,26.02,1.74,1.0668,7.51,ND,21.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,8-405_S,Little Neck Bay,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19815,8-403_7/5/2017_07:41_3.12,7/5/2017_8-403,7/5/2017,2017,7,7:41,8-403,3.12,Bottom,4.01,19.60,26.23,ND,0.762,7.44,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,8-403_B,Little Neck Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19816,8-403_7/5/2017_07:42_1.57,7/5/2017_8-403,7/5/2017,2017,7,7:42,8-403,1.57,Middle,5.18,19.79,26.20,ND,0.762,7.58,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,8-403_M,Little Neck Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19817,8-403_7/5/2017_07:43_0.51,7/5/2017_8-403,7/5/2017,2017,7,7:43,8-403,0.51,Surface,8.36,21.58,25.77,10.82,0.762,7.51,5.346,26.0,0.138,<0.02,0.3110,0.223,0.657,<1.67,<0.10,2.98,1.63,2.50,0.766,2,17678,8-403_S,Little Neck Bay,,5,glassy,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19818,A2M_7/5/2017_07:54_29.23,7/5/2017_A2M,7/5/2017,2017,7,7:54,A2M,29.23,Bottom,4.41,16.77,27.29,ND,1.2192,7.41,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A2M_B,Upper East River,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19819,A2M_7/5/2017_07:55_15.66,7/5/2017_A2M,7/5/2017,2017,7,7:55,A2M,15.66,Middle,4.78,17.60,26.90,ND,1.2192,7.41,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A2M_M,Upper East River,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19820,A2M_7/5/2017_07:57_0.66,7/5/2017_A2M,7/5/2017,2017,7,7:57,A2M,0.66,Surface,5.13,18.87,25.80,1.73,1.2192,7.39,<3.00,20.3,0.163,0.117,0.0840,0.180,0.566,<1.67,<0.10,2.63,0.5440,1.50,1.22,2,17678,A2M_S,Upper East River,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19821,A1_7/5/2017_08:04_11.5,7/5/2017_A1,7/5/2017,2017,7,8:04,A1,11.5,Bottom,4.96,18.65,25.97,ND,1.2192,7.42,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A1_B,Upper East River,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19822,A1_7/5/2017_08:05_5.49,7/5/2017_A1,7/5/2017,2017,7,8:05,A1,5.49,Middle,4.97,19.42,25.14,ND,1.2192,7.36,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A1_M,Upper East River,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19823,A1_7/5/2017_08:07_0.57,7/5/2017_A1,7/5/2017,2017,7,8:07,A1,0.57,Surface,5.27,19.71,24.79,0.13,1.2192,7.35,ND,19.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A1_S,Upper East River,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19824,E12_7/5/2017_08:20_3.76,7/5/2017_E12,7/5/2017,2017,7,8:20,E12,3.76,Bottom,6.05,19.49,26.74,ND,0.762,7.52,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,E12_B,Eastchester Bay,,10,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19825,E12_7/5/2017_08:21_1.27,7/5/2017_E12,7/5/2017,2017,7,8:21,E12,1.27,Middle,6.40,19.62,26.75,ND,0.762,7.51,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,E12_M,Eastchester Bay,,10,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19826,E12_7/5/2017_08:22_0.57,7/5/2017_E12,7/5/2017,2017,7,8:22,E12,0.57,Surface,6.51,19.66,26.75,13.18,0.762,7.52,3.246,32.7,<0.10,<0.02,0.4160,0.0911,0.354,<1.67,<0.10,2.37,2.12,1.41,1.163,2,17678,E12_S,Eastchester Bay,,10,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19827,DI1_7/5/2017_09:06_7.46,7/5/2017_DI1,7/5/2017,2017,7,9:06,DI1,7.46,Bottom,5.26,17.86,27.41,ND,1.0668,7.57,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,DI1_B,Westchester Shoreline,,20,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19828,DI1_7/5/2017_09:08_3.76,7/5/2017_DI1,7/5/2017,2017,7,9:08,DI1,3.76,Middle,6.54,18.68,27.30,ND,1.0668,7.57,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,DI1_M,Westchester Shoreline,,20,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19829,DI1_7/5/2017_09:09_0.50,7/5/2017_DI1,7/5/2017,2017,7,9:09,DI1,0.50,Surface,8.20,19.69,27.20,2.68,1.0668,7.69,ND,24.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,DI1_S,Westchester Shoreline,,20,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19830,DI2_7/5/2017_09:17_8.93,7/5/2017_DI2,7/5/2017,2017,7,9:17,DI2,8.93,Bottom,4.56,16.78,27.56,ND,1.0668,7.58,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,DI2_B,Westchester Shoreline,,20,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19831,DI2_7/5/2017_09:18_4.54,7/5/2017_DI2,7/5/2017,2017,7,9:18,DI2,4.54,Middle,7.37,19.31,27.22,ND,1.0668,7.63,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,DI2_M,Westchester Shoreline,,20,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19832,DI2_7/5/2017_09:19_0.41,7/5/2017_DI2,7/5/2017,2017,7,9:19,DI2,0.41,Surface,8.26,19.87,27.13,7.55,1.0668,7.72,<3.00,22.8,<0.10,<0.02,0.1860,<0.05,0.311,<1.67,0.217,3.52,1.32,0.857,0.805,2,17678,DI2_S,Westchester Shoreline,,20,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19833,H-A3_7/5/2017_09:30_10.16,7/5/2017_H-A3,7/5/2017,2017,7,9:30,H-A3,10.16,Bottom,4.83,16.07,27.70,ND,1.2192,7.60,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-A3_B,Westchester Shoreline,,20,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19834,H-A3_7/5/2017_09:31_5.27,7/5/2017_H-A3,7/5/2017,2017,7,9:31,H-A3,5.27,Middle,6.26,17.87,27.48,ND,1.2192,7.59,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-A3_M,Westchester Shoreline,,20,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19835,H-A3_7/5/2017_09:32_0.55,7/5/2017_H-A3,7/5/2017,2017,7,9:32,H-A3,0.55,Surface,10.39,20.31,26.94,5.05,1.2192,7.87,<3.00,19.6,<0.10,<0.02,0.1830,<0.05,0.413,<1.67,<0.10,3.15,1.53,0.544,0.751,2,17678,H-A3_S,Westchester Shoreline,,20,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19836,H-B_7/5/2017_09:37_14.69,7/5/2017_H-B,7/5/2017,2017,7,9:37,H-B,14.69,Bottom,4.81,15.67,27.77,ND,1.0668,7.60,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-B_B,Westchester Shoreline,,25,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19837,H-B_7/5/2017_09:38_7.33,7/5/2017_H-B,7/5/2017,2017,7,9:38,H-B,7.33,Middle,5.33,16.86,27.54,ND,1.0668,7.55,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-B_M,Westchester Shoreline,,25,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19838,H-B_7/5/2017_09:40_0.53,7/5/2017_H-B,7/5/2017,2017,7,9:40,H-B,0.53,Surface,10.85,20.43,26.88,6.37,1.0668,7.91,ND,21.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-B_S,Westchester Shoreline,,25,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19839,B1S_7/5/2017_09:49_15.7,7/5/2017_B1S,7/5/2017,2017,7,9:49,B1S,15.7,Bottom,4.98,15.78,27.79,ND,1.3716,7.60,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B1S_B,Mid-LIS Waters,,15,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19840,B1S_7/5/2017_09:50_8.09,7/5/2017_B1S,7/5/2017,2017,7,9:50,B1S,8.09,Middle,6.37,17.64,27.55,ND,1.3716,7.60,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B1S_M,Mid-LIS Waters,,15,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19841,B1S_7/5/2017_09:51_0.53,7/5/2017_B1S,7/5/2017,2017,7,9:51,B1S,0.53,Surface,9.46,20.05,27.26,1.90,1.3716,7.83,<3.00,21.7,<0.10,<0.02,0.1530,<0.05,0.387,<1.67,<0.10,2.40,1.26,0.575,0.650,2,17678,B1S_S,Mid-LIS Waters,,15,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19842,B2_7/5/2017_09:56_19.67,7/5/2017_B2,7/5/2017,2017,7,9:56,B2,19.67,Bottom,5.13,15.50,27.85,ND,1.524,7.63,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B2_B,Mid-LIS Waters,,20,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19843,B2_7/5/2017_09:58_10.17,7/5/2017_B2,7/5/2017,2017,7,9:58,B2,10.17,Middle,5.18,15.89,27.83,ND,1.524,7.56,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B2_M,Mid-LIS Waters,,20,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19844,B2_7/5/2017_09:59_0.63,7/5/2017_B2,7/5/2017,2017,7,9:59,B2,0.63,Surface,11.30,21.30,26.88,3.72,1.524,7.97,ND,23.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B2_S,Mid-LIS Waters,,20,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19845,B3M_7/5/2017_10:04_19.05,7/5/2017_B3M,7/5/2017,2017,7,10:04,B3M,19.05,Bottom,4.82,15.42,27.84,ND,1.6764,7.63,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B3M_B,Mid-LIS Waters,,20,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19846,B3M_7/5/2017_10:06_12.2,7/5/2017_B3M,7/5/2017,2017,7,10:06,B3M,12.2,Middle,4.67,15.49,27.81,ND,1.6764,7.53,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B3M_M,Mid-LIS Waters,,20,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19847,B3M_7/5/2017_10:07_0.46,7/5/2017_B3M,7/5/2017,2017,7,10:07,B3M,0.46,Surface,11.12,21.68,26.96,3.90,1.6764,7.49,<3.00,21.9,<0.10,<0.02,0.1940,<0.05,0.383,<1.67,<0.10,2.60,1.57,0.659,0.344,2,17678,B3M_S,Mid-LIS Waters,,20,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19848,B4_7/5/2017_10:12_9.05,7/5/2017_B4,7/5/2017,2017,7,10:12,B4,9.05,Bottom,3.58,15.82,27.63,ND,1.2192,7.61,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B4_B,Mid-LIS Waters,,20,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19849,B4_7/5/2017_10:13_4.54,7/5/2017_B4,7/5/2017,2017,7,10:13,B4,4.54,Middle,5.34,18.40,27.23,ND,1.2192,7.54,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B4_M,Mid-LIS Waters,,20,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19850,B4_7/5/2017_10:14_0.64,7/5/2017_B4,7/5/2017,2017,7,10:14,B4,0.64,Surface,11.55,21.85,26.89,3.85,1.2192,7.94,ND,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,B4_S,Mid-LIS Waters,,20,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19851,H-D_7/5/2017_10:25_5.61,7/5/2017_H-D,7/5/2017,2017,7,10:25,H-D,5.61,Bottom,1.26,17.44,27.22,ND,1.2192,7.51,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-D_B,Hempstead Harbor,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19852,H-D_7/5/2017_10:26_2.77,7/5/2017_H-D,7/5/2017,2017,7,10:26,H-D,2.77,Middle,5.79,19.43,26.98,ND,1.2192,7.45,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-D_M,Hempstead Harbor,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19853,H-D_7/5/2017_10:27_0.45,7/5/2017_H-D,7/5/2017,2017,7,10:27,H-D,0.45,Surface,10.47,22.47,26.54,2.05,1.2192,7.81,<3.00,26.5,<0.10,<0.02,0.2210,<0.05,0.378,<1.67,<0.10,2.55,1.73,1.14,0.983,2,17678,H-D_S,Hempstead Harbor,,5,ripples,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19854,H-C_7/5/2017_10:33_9.94,7/5/2017_H-C,7/5/2017,2017,7,10:33,H-C,9.94,Bottom,2.36,16.85,27.31,ND,1.3716,7.50,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-C_B,Hempstead Harbor,,10,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19855,H-C_7/5/2017_10:34_5.16,7/5/2017_H-C,7/5/2017,2017,7,10:34,H-C,5.16,Middle,5.28,18.17,27.12,ND,1.3716,7.45,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-C_M,Hempstead Harbor,,10,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19856,H-C_7/5/2017_10:35_0.63,7/5/2017_H-C,7/5/2017,2017,7,10:35,H-C,0.63,Surface,11.11,22.17,26.81,2.18,1.3716,7.93,ND,18.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-C_S,Hempstead Harbor,,10,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19857,H-C1_7/5/2017_10:43_12.2,7/5/2017_H-C1,7/5/2017,2017,7,10:43,H-C1,12.2,Bottom,3.69,16.12,27.54,ND,1.524,7.66,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-C1_B,Mid-LIS Waters,,20,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19858,H-C1_7/5/2017_10:44_6.15,7/5/2017_H-C1,7/5/2017,2017,7,10:44,H-C1,6.15,Middle,6.35,18.39,27.21,ND,1.524,7.58,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-C1_M,Mid-LIS Waters,,20,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19859,H-C1_7/5/2017_10:45_0.60,7/5/2017_H-C1,7/5/2017,2017,7,10:45,H-C1,0.60,Surface,11.20,21.50,26.90,4.26,1.524,7.95,ND,18.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,H-C1_S,Mid-LIS Waters,,20,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19860,A5_7/5/2017_10:50_12.46,7/5/2017_A5,7/5/2017,2017,7,10:50,A5,12.46,Bottom,3.84,15.65,27.68,ND,1.2192,7.61,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A5_B,Mid-LIS Waters,,5,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19861,A5_7/5/2017_10:51_6.69,7/5/2017_A5,7/5/2017,2017,7,10:51,A5,6.69,Middle,5.71,17.87,27.27,ND,1.2192,7.56,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A5_M,Mid-LIS Waters,,5,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19862,A5_7/5/2017_10:52_0.57,7/5/2017_A5,7/5/2017,2017,7,10:52,A5,0.57,Surface,10.79,21.26,26.93,5.16,1.2192,7.93,<3.00,16.3,<0.10,<0.02,<0.0105,<0.05,0.364,<1.67,<0.10,2.60,<0.0633,0.728,0.663,2,17678,A5_S,Mid-LIS Waters,,5,1ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19863,A4_7/5/2017_11:02_37.32,7/5/2017_A4,7/5/2017,2017,7,11:02,A4,37.32,Bottom,3.89,15.72,26.47,ND,1.0668,7.52,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A4_B,Mid-LIS Waters,,5,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19864,A4_7/5/2017_11:03_18.75,7/5/2017_A4,7/5/2017,2017,7,11:03,A4,18.75,Middle,4.08,15.99,27.59,ND,1.0668,7.47,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A4_M,Mid-LIS Waters,,5,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19865,A4_7/5/2017_11:04_0.43,7/5/2017_A4,7/5/2017,2017,7,11:04,A4,0.43,Surface,9.57,20.71,26.84,16.05,1.0668,7.77,<3.00,14.7,<0.10,<0.02,0.2000,<0.05,0.382,<1.67,<0.10,3.23,1.63,0.789,0.694,2,17678,A4_S,Mid-LIS Waters,,5,0.5 ft,,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19866,A3_7/5/2017_07:23_20.10,7/5/2017_A3,7/5/2017,2017,7,7:23,A3,20.10,Bottom,4.22,16.09,27.50,ND,1.2192,7.52,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A3_B,Mid-LIS Waters,,5,ripples,Duplicate Reading,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19867,A3_7/5/2017_07:24_10.69,7/5/2017_A3,7/5/2017,2017,7,7:24,A3,10.69,Middle,4.68,16.76,27.41,ND,1.2192,7.48,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A3_M,Mid-LIS Waters,,5,ripples,Duplicate Reading,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
19868,A3_7/5/2017_07:25_0.56,7/5/2017_A3,7/5/2017,2017,7,7:25,A3,0.56,Surface,7.99,19.39,26.83,ND,1.2192,7.61,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2,17678,A3_S,Mid-LIS Waters,,5,ripples,Duplicate Reading,Partly Cloudy,0.00,0.12,9:59,7.18,High,10:15,7.11,High
