ID,RECORD_ID,DATE_STATION_LINK,DATE,YEAR,MONTH,TIME_24H,STATION_ID,DEPTH_M,CLASS,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY_PSU,CHLA_UG_L,SECCHI_DEPTH_F,PH,BOD5_MG_L,TSS_MG_L,AMMONIA-AMMONIUM_MG_L,NITRITE_NITRATE_MG_L,PARTICULATE_N_MG_L,ORTHOPHOSPHATE_MG_L,TOTAL_DISSOLVED_ N_MG_L,TOTAL_DISSOLVED_P_MG_L,PARTICULATE_P_MG_L,DOC_MG_L,PARTICULATE_C_MG_L,DISSOLVED_SILICA_MG_L,BIOGENIC_SILICA_MG_L,SAMPLING SURVEY RUN,INVESTIGATION,STATION_ID_B,LISS_STUDY_AREA,EDIT NOTES,CLOUD_COVER,SEA_STATE,FIELD_NOTES,WEATHER,PREV_24_H_RAIN,PREV_48_H_RAIN,TIDE_TIME_NR,TIDE_RANGE_FT_NR,TIDE_TYPE_NR,TIDE_TIME_KP,TIDE_RANGE_FT_KP,TIDE_TYPE_KP
25077,H-A3_11/30/2021_8:17_5.3,11/30/2021_H-A3,11/30/2021,2021,November,8:17,H-A3,5.3,Middle,8.98,10.658,27.03,ND,11.0,8.21,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-A3_M,Westchester Shoreline,,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25078,H-A3_11/30/2021_8:17_0.5,11/30/2021_H-A3,11/30/2021,2021,November,8:17,H-A3,0.5,Surface,9.01,10.659,27.03,1.989,11.0,8.21,<3,1.58,,,,,,,,,,2.41,0.235,30-Nov,18291,H-A3_S,Westchester Shoreline,TSS estimated due to filter residue < 2.5 mg,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25079,H-B_11/30/2021_8:22_14.7,11/30/2021_H-B,11/30/2021,2021,November,8:22,H-B,14.7,Bottom,8.92,10.748,27.07,ND,12.5,8.23,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-B_B,Westchester Shoreline,,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25080,H-B_11/30/2021_8:23_7.6,11/30/2021_H-B,11/30/2021,2021,November,8:23,H-B,7.6,Middle,8.90,10.804,27.04,ND,12.5,8.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-B_M,Westchester Shoreline,,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25081,H-B_11/30/2021_8:23_0.5,11/30/2021_H-B,11/30/2021,2021,November,8:23,H-B,0.5,Surface,9.04,10.385,26.81,2.300,12.5,8.21,ND,0.45,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-B_S,Westchester Shoreline,TSS estimated due to filter residue < 2.5 mg but had < 500 mL available sample to filter,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25082,B1S_11/30/2021_8:32_15.9,11/30/2021_B1S,11/30/2021,2021,November,8:32,B1S,15.9,Bottom,8.97,10.786,27.12,ND,> 13,8.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B1S_B,Mid-LIS Waters,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25083,B1S_11/30/2021_8:32_8.3,11/30/2021_B1S,11/30/2021,2021,November,8:32,B1S,8.3,Middle,8.93,10.806,27.13,ND,> 13,8.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B1S_M,Mid-LIS Waters,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25084,B1S_11/30/2021_8:33_0.5,11/30/2021_B1S,11/30/2021,2021,November,8:33,B1S,0.5,Surface,8.99,10.798,27.13,2.065,> 13,8.21,<3,2.54,,,,,,,,,,2.38,0.199,30-Nov,18291,B1S_S,Mid-LIS Waters,TSS estimated due to filter residue < 2.5 mg,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25085,B2_11/30/2021_8:38_19.5,11/30/2021_B2,11/30/2021,2021,November,8:38,B2,19.5,Bottom,8.72,11.298,27.30,ND,12.5,8.21,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B2_B,Mid-LIS Waters,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25086,B2_11/30/2021_8:38_10,11/30/2021_B2,11/30/2021,2021,November,8:38,B2,10.0,Middle,8.75,11.348,27.30,ND,12.5,8.21,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B2_M,Mid-LIS Waters,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25087,B2_11/30/2021_8:39_0.5,11/30/2021_B2,11/30/2021,2021,November,8:39,B2,0.5,Surface,8.83,11.356,27.30,1.413,12.5,8.20,ND,1.48,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B2_S,Mid-LIS Waters,TSS estimated due to filter residue < 2.5 mg,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25088,B3M_11/30/2021_8:44_18,11/30/2021_B3M,11/30/2021,2021,November,8:44,B3M,18.0,Bottom,8.71,11.258,27.15,ND,12.0,8.23,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B3M_B,Mid-LIS Waters,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25089,B3M_11/30/2021_8:45_10.2,11/30/2021_B3M,11/30/2021,2021,November,8:45,B3M,10.2,Middle,8.86,10.829,26.96,ND,12.0,8.23,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B3M_M,Mid-LIS Waters,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25090,B3M_11/30/2021_8:45_0.5,11/30/2021_B3M,11/30/2021,2021,November,8:45,B3M,0.5,Surface,9.26,9.573,26.27,3.555,12.0,8.25,<3,0.76,,,,,,,,,,2.56,0.198,30-Nov,18291,B3M_S,Mid-LIS Waters,TSS estimated due to filter residue < 2.5 mg,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25091,B4_11/30/2021_8:50_7.6,11/30/2021_B4,11/30/2021,2021,November,8:50,B4,7.6,Bottom,9.02,10.548,26.70,ND,10.5,8.27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B4_B,Mid-LIS Waters,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25092,B4_11/30/2021_8:50_4.1,11/30/2021_B4,11/30/2021,2021,November,8:50,B4,4.1,Middle,9.02,10.506,26.68,ND,10.5,8.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B4_M,Mid-LIS Waters,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25093,B4_11/30/2021_8:51_0.5,11/30/2021_B4,11/30/2021,2021,November,8:51,B4,0.5,Surface,9.42,9.054,26.00,4.430,10.5,8.27,ND,0.90,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,B4_S,Mid-LIS Waters,TSS estimated due to filter residue < 2.5 mg,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25094,H-D_11/30/2021_9:02_5.1,11/30/2021_H-D,11/30/2021,2021,November,9:02,H-D,5.1,Bottom,10.04,7.447,25.08,ND,7.5,8.35,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-D_B,Hempstead Harbor,,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25095,H-D_11/30/2021_9:02_2.7,11/30/2021_H-D,11/30/2021,2021,November,9:02,H-D,2.7,Middle,9.86,7.404,25.02,ND,7.5,8.32,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-D_M,Hempstead Harbor,,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25096,H-D_11/30/2021_9:03_0.5,11/30/2021_H-D,11/30/2021,2021,November,9:03,H-D,0.5,Surface,9.84,7.412,24.99,6.142,7.5,8.30,<3,2.16,,,,,,,,,,2.93,0.366,30-Nov,18291,H-D_S,Hempstead Harbor,TSS estimated due to filter residue < 2.5 mg,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25097,H-C_11/30/2021_9:08_9.5,11/30/2021_H-C,11/30/2021,2021,November,9:08,H-C,9.5,Bottom,9.35,9.201,25.89,ND,10.5,8.28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-C_B,Hempstead Harbor,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25098,H-C_11/30/2021_9:08_5,11/30/2021_H-C,11/30/2021,2021,November,9:08,H-C,5.0,Middle,9.34,9.215,25.89,ND,10.5,8.27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-C_M,Hempstead Harbor,,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25099,H-C_11/30/2021_9:09_0.5,11/30/2021_H-C,11/30/2021,2021,November,9:09,H-C,0.5,Surface,9.52,8.523,25.66,3.887,10.5,8.28,ND,1.98,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-C_S,Hempstead Harbor,TSS estimated due to filter residue < 2.5 mg,100,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25100,H-C1_11/30/2021_9:15_11.9,11/30/2021_H-C1,11/30/2021,2021,November,9:15,H-C1,11.9,Bottom,9.10,10.001,26.33,ND,10.5,8.27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-C1_B,Mid-LIS Waters,,70,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25101,H-C1_11/30/2021_9:16_6.2,11/30/2021_H-C1,11/30/2021,2021,November,9:16,H-C1,6.2,Middle,9.15,9.797,26.21,ND,10.5,8.26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-C1_M,Mid-LIS Waters,,70,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25102,H-C1_11/30/2021_9:16_0.5,11/30/2021_H-C1,11/30/2021,2021,November,9:16,H-C1,0.5,Surface,9.28,9.513,26.07,2.827,10.5,8.26,ND,1.90,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,H-C1_S,Mid-LIS Waters,TSS estimated due to filter residue < 2.5 mg,70,< 1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25103,A5_11/30/2021_9:19_12.4,11/30/2021_A5,11/30/2021,2021,November,9:19,A5,12.4,Bottom,8.75,10.937,26.85,ND,11.0,8.25,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,A5_B,Mid-LIS Waters,,90,1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25104,A5_11/30/2021_9:20_6.4,11/30/2021_A5,11/30/2021,2021,November,9:20,A5,6.4,Middle,9.03,9.992,26.39,ND,11.0,8.26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,A5_M,Mid-LIS Waters,,90,1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25105,A5_11/30/2021_9:20_0.5,11/30/2021_A5,11/30/2021,2021,November,9:20,A5,0.5,Surface,9.19,9.814,26.25,2.999,11.0,8.26,<3,3.64,,,,,,,,,,2.58,0.189,30-Nov,18291,A5_S,Mid-LIS Waters,TSS estimated due to filter residue < 2.5 mg,90,1 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25106,A4_11/30/2021_9:28_30.1,11/30/2021_A4,11/30/2021,2021,November,9:28,A4,30.1,Bottom,8.84,10.534,26.72,ND,10.0,8.26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,A4_B,Mid-LIS Waters,,95,2 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25107,A4_11/30/2021_9:29_15.4,11/30/2021_A4,11/30/2021,2021,November,9:29,A4,15.4,Middle,8.87,10.395,26.55,ND,10.0,8.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,A4_M,Mid-LIS Waters,,95,2 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25108,A4_11/30/2021_9:30_0.5,11/30/2021_A4,11/30/2021,2021,November,9:30,A4,0.5,Surface,9.15,9.677,26.10,2.646,10.0,8.24,<3,3.70,,,,,,,,,,2.61,0.203,30-Nov,18291,A4_S,Mid-LIS Waters,TSS estimated due to filter residue < 2.5 mg,95,2 ft,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25109,Dup E-12_11/30/2021_7:47_3.9,11/30/2021_Dup E-12,11/30/2021,2021,November,7:47,Dup E-12,3.9,Bottom,9.46,7.844,25.58,ND,9.5,8.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,Dup E-12_B,Eastchester Bay,,90,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25110,Dup E-12_11/30/2021_7:48_2.2,11/30/2021_Dup E-12,11/30/2021,2021,November,7:48,Dup E-12,2.2,Middle,9.63,7.484,25.49,ND,9.5,8.25,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,Dup E-12_M,Eastchester Bay,,90,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25111,Dup E-12_11/30/2021_7:48_0.5,11/30/2021_Dup E-12,11/30/2021,2021,November,7:48,Dup E-12,0.5,Surface,9.66,7.250,25.42,1.699,9.5,8.25,<3,2.84,,,,,,,,,,2.74,0.286,30-Nov,18291,Dup E-12_S,Eastchester Bay,TSS estimated due to filter residue < 2.5 mg; Average TSS = 2.55 mg/L; TSS E-12 and dup not within 5% of their average,90,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25112,Dup DI2_11/30/2021_8:06_9.1,11/30/2021_Dup DI2,11/30/2021,2021,November,8:06,Dup DI2,9.1,Bottom,8.86,9.840,26.60,ND,> 13,8.19,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,Dup DI2_B,Westchester Shoreline,,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25113,Dup DI2_11/30/2021_8:07_4.8,11/30/2021_Dup DI2,11/30/2021,2021,November,8:07,Dup DI2,4.8,Middle,8.91,9.719,26.56,ND,> 13,8.19,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,Dup DI2_M,Westchester Shoreline,,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
25114,Dup DI2_11/30/2021_8:07_0.5,11/30/2021_Dup DI2,11/30/2021,2021,November,8:07,Dup DI2,0.5,Surface,8.99,9.711,26.56,3.157,> 13,8.20,ND,2.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,30-Nov,18291,Dup DI2_S,Westchester Shoreline,TSS estimated due to filter residue < 2.5 mg; Average TSS = 2.21 mg/L,100,Ripples,,"Cloudy, calm waters",0.01,0.01,6:47,7.91,High,7:03,7.83,High
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
